ELEITO,SQ_CANDIDATO,CD_CARGO,NR_IDADE_DATA_POSSE,CD_GENERO,CD_GRAU_INSTRUCAO,CD_ESTADO_CIVIL,CD_COR_RACA,CD_OCUPACAO,CD_REELEICAO,VR_BEM_CANDIDATO,QT_VOTOS_NOMINAIS
1,220001605542,7,530,2,7,3,1,277,1,3500000,20895
1,160001603349,7,410,2,8,3,2,277,1,93094376,36209
0,120001606658,7,600,2,6,3,1,923,0,800000,190
0,160001716122,7,560,2,8,9,3,233,0,11850000,18307
0,100001608209,6,540,2,8,3,1,278,0,600000,18307
0,200001730041,7,540,4,6,9,3,999,0,280000,210
0,160001622711,7,300,2,7,1,2,596,0,555000,1335
0,120001615146,7,290,2,8,1,3,101,0,11835344,1335
0,130001671856,7,510,2,8,9,3,257,0,195211669,10529
0,210001621309,7,490,4,8,3,1,125,0,1500000,1975
0,250001604839,6,550,2,8,3,1,921,0,124283466,9009
0,140001651032,7,360,2,8,1,1,131,0,1030000,224
0,140001676891,7,590,2,5,3,3,257,0,128072421,5157
0,220001621852,6,310,4,6,1,3,169,0,10000,58
0,250001612016,6,260,2,8,1,1,278,0,13839537,40881
0,40001612906,7,310,2,6,1,2,131,0,32000,382
1,110001719771,7,470,2,8,3,1,277,1,39144625,29359
0,160001612416,7,590,2,8,3,2,171,0,141283979,14394
0,140001723490,6,470,4,6,1,1,999,0,300000,24
0,70001620308,8,340,4,8,3,6,297,0,1600000,708
0,190001612217,7,410,2,8,9,1,297,0,39100548,8418
1,50001619869,6,520,2,8,3,2,277,0,30030833,118904
0,140001677157,7,520,2,8,3,3,395,0,543500,1191
0,120001643163,7,590,4,7,9,3,923,0,5700000,893
1,130001607376,7,580,4,8,1,2,277,1,24452488,66110
1,50001606428,7,490,2,8,3,3,277,1,29994099,77624
0,50001717860,6,390,2,7,9,2,257,0,10500000,1013
0,250001604953,6,400,2,8,9,1,278,0,3000000,40477
0,160001612430,7,600,2,8,3,1,277,1,103857402,32631
0,70001601770,8,600,2,8,9,1,296,0,3750000,425
0,170001613821,7,560,2,8,3,1,111,0,135418766,17960
0,50001614669,7,540,2,8,3,1,303,0,1557400,1740
0,70001601777,8,540,4,8,3,3,131,0,5364035700000000,432
0,50001609420,7,670,2,3,3,1,602,0,400000,684
0,190001609524,7,290,2,8,3,1,101,0,8595747,3141
1,90001649538,7,630,2,8,3,1,277,1,142057964,45256
0,150001643212,7,500,2,4,3,2,502,0,1280000,269
0,150001621681,6,390,2,8,3,1,171,0,50778648,8544
1,90001653821,7,600,2,7,3,1,277,0,46309517,37638
0,270001675938,7,500,4,8,3,3,265,0,6245000,4398
0,200001695814,6,500,2,6,3,1,233,0,4500000,333
0,250001610203,7,410,4,8,1,4,999,0,3490000,33198
0,90001653953,7,640,2,8,3,1,999,0,7570000,2428
0,220001713743,7,490,2,7,3,3,295,0,4319670,2428
0,250001611847,6,620,4,6,5,3,581,0,9900000,407
0,230001604215,7,410,4,8,9,3,230,0,1800000,20
0,40001600314,7,490,2,8,3,1,296,0,146054566,11212
0,190001612190,7,390,2,8,1,1,298,0,9752493,1800
0,20001698518,6,500,2,6,9,3,257,0,14494263,381
0,210001649804,7,360,4,8,3,1,999,0,2620000,486
0,130001645091,6,560,2,6,9,1,999,0,4000000,230
0,130001607640,6,370,2,8,1,3,233,0,470000,3554
0,60001713048,7,620,2,8,3,1,102,0,150000,106
0,150001620421,6,460,2,8,3,1,131,0,130000,27
1,160001716131,7,490,2,8,3,1,910,1,5302232,52198
0,50001619919,6,410,2,8,1,1,124,0,396000,1367
0,50001620008,7,620,4,8,5,3,111,0,215144653,13047
0,210001621250,6,640,2,8,3,1,142,0,479752033,22791
0,160001622623,6,700,2,6,5,3,257,0,12120,481
0,250001619346,7,600,2,7,3,1,999,0,5100000,701
0,260001636416,7,470,2,8,3,1,297,0,6500000,2767
0,180001713660,7,600,2,6,3,3,923,0,500000,129
0,90001644198,7,390,2,8,3,3,111,0,28678366000000000,6151
0,130001634061,7,370,4,8,1,3,230,0,14905058,105
1,50001609434,7,610,2,6,3,1,257,0,121301230,35188
0,170001595452,6,400,4,8,3,3,297,0,31249297,1656
0,130001606720,7,440,2,4,3,3,234,0,50235625,1560
0,250001609971,7,600,2,8,5,1,257,0,6142984400000000,5964
0,250001609976,7,470,2,7,9,3,163,0,3163100,6368
0,90001611926,7,520,2,8,3,3,257,0,262030000,7085
0,90001614648,7,560,2,8,3,3,999,0,42031332,1282
0,250001621411,7,610,2,6,3,1,999,0,380000,504
0,130001596002,6,420,2,8,3,1,131,0,5334196140000000,33613
0,130001678185,7,670,2,8,1,2,999,0,500000,142
0,80001610100,6,460,2,8,3,3,257,0,11776666,540
0,100001614972,6,690,2,8,3,1,923,0,339110908,58107
0,150001620841,7,370,2,8,3,1,257,0,46157894,3642
1,80001615730,6,460,2,8,3,3,296,0,500000,87994
0,130001671780,6,440,4,8,9,1,257,0,5767836800000000,32713
0,100001608071,6,430,2,7,1,3,297,0,1910000,1845
1,130001634019,7,520,2,7,3,3,277,1,184156331,82881
1,240001605913,7,510,2,8,3,1,131,1,242050629,67065
0,90001653185,7,380,2,8,9,3,277,1,123762361,25694
0,90001602725,7,450,2,6,3,3,278,0,3000000,4135
0,40001633247,6,550,2,8,3,2,999,0,6600000,4052
0,90001651359,6,420,2,8,3,3,257,0,6952338,439
0,250001725833,7,600,2,8,3,1,131,0,14080397,103265
1,200001604696,7,560,2,8,3,3,233,1,11637457,62607
1,30001615060,7,500,4,8,3,3,277,1,1414400,5222
0,190001613646,7,280,2,7,1,1,257,0,22997582,2475
0,90001614622,7,460,4,6,9,1,999,0,1670000,117
0,170001718661,7,570,2,8,9,1,266,0,12516053,64
0,120001598326,6,390,2,8,1,3,142,0,4990000,2073
0,40001643937,6,560,2,8,3,3,131,0,2763000,1574
0,10001619996,6,530,2,8,3,3,258,0,9380000,1649
0,210001604661,6,640,2,8,1,1,278,0,3058360,15723
0,260001636124,5,530,2,8,3,1,131,0,400323154,52741
0,200001668799,5,550,2,8,9,1,101,0,303704581,590
0,60001619093,6,310,4,6,1,1,999,0,150000,53
0,130001607408,7,510,2,6,1,3,158,0,1500000,3397
0,250001610011,7,530,2,8,3,1,169,0,11175000,3429
0,50001613560,6,360,2,8,3,3,131,0,94920604,1548
0,40001719164,6,620,2,8,3,1,111,0,281898609,5876
0,20001610330,6,600,2,7,3,1,278,0,62576124,10270
0,160001716037,7,350,2,8,3,1,131,0,6071500,13864
0,80001615366,6,540,2,8,3,1,257,0,34728797,1430
0,40001719233,6,460,2,8,9,1,232,0,4200000,158
0,110001623295,6,340,2,8,3,2,131,0,3390000,6552
0,240001611950,6,440,2,8,3,1,125,0,33357877,9760
0,250001611470,7,720,4,8,5,1,278,0,1740000,30302
0,10001619992,6,330,4,6,3,2,257,0,82935737,10092
0,40001643448,7,580,4,6,1,3,601,0,820000,32
0,10001601428,7,360,2,8,1,3,131,0,1700000,727
0,250001621717,7,360,4,8,1,2,171,0,800000,2941
1,190001603087,6,590,2,6,3,6,169,0,106543998,41075
0,130001613214,6,530,2,5,3,3,117,0,3000000,803
0,60001668470,6,600,4,6,3,3,999,0,100000,226
0,230001602820,7,450,4,8,3,2,297,0,130000,341
0,50001620914,7,690,4,8,1,3,999,0,2700000,122
0,160001621993,6,560,2,8,3,1,143,0,16943114,651
0,80001602768,7,440,4,6,3,3,169,0,250000,1126
0,260001602594,7,550,2,8,3,1,296,0,105366097,722
0,100001613723,7,450,2,8,3,2,297,0,5220000,5379
0,250001612284,7,470,2,8,3,2,999,0,2630000,498
0,60001634409,7,550,2,4,9,1,257,0,5100000,14461
0,60001619103,7,610,4,8,3,3,999,0,3450000,90
1,140001598314,6,430,2,8,9,3,277,0,252142545,106349
0,130001611003,6,430,4,8,3,3,394,0,2589745,863
0,90001614658,7,550,2,8,3,1,278,0,19278031,6177
0,190001609538,7,660,2,7,3,1,257,0,44745423,284
0,50001620003,7,350,4,8,1,3,114,0,11840000,23529
0,130001607592,6,360,2,7,3,1,257,0,9820000,3432
0,250001597800,7,450,4,8,3,3,298,0,20568856,1913
0,100001610560,6,650,2,6,3,3,999,0,2000000,174
0,150001723290,7,440,2,6,9,3,190,0,50000,561
0,180001601334,6,350,2,8,3,3,257,0,479900,5380
0,140001604551,6,420,4,8,9,3,121,0,50963156,2072
0,240001614567,7,500,4,8,9,1,248,0,33958326,271
0,240001614572,7,470,4,8,3,1,999,0,1181974,1587
0,270001643577,7,470,4,3,9,3,999,0,1800000,119
0,210001648565,6,540,2,8,3,1,257,0,142340395,4296
0,60001603468,6,390,4,8,3,1,113,0,8300000,49411
0,250001610516,7,510,2,8,9,1,265,0,264000,2430
0,220001609484,7,620,2,8,3,3,101,0,17027500,177
0,130001606758,7,590,4,8,1,1,111,0,78042076,2460
0,10001723786,7,400,2,8,1,3,233,0,1070000,71
0,50001613914,7,460,2,8,3,3,131,0,188264497,38147
0,240001614268,7,500,2,4,3,1,604,0,5370000,1462
0,210001601644,7,400,2,6,1,1,166,0,895000,19963
0,190001620480,7,590,4,8,3,1,999,0,150000,541
0,250001642235,7,470,2,6,3,1,298,0,20062971,277
0,190001603405,6,610,2,8,9,1,923,0,55233461,8012
0,250001717180,6,560,2,4,3,1,999,0,12000000,282
0,30001611389,6,470,4,7,3,1,257,0,6000000,13744
0,130001596303,7,670,4,6,1,1,278,0,4400000,2944
0,200001696018,5,410,4,8,1,1,112,0,2073888,5766
0,140001615529,7,460,2,6,1,3,278,0,7330000,973
0,220001621851,6,320,4,6,1,1,512,0,10000,53
0,130001612984,6,400,2,8,3,1,131,0,21300000,10303
0,210001598514,7,390,2,8,1,2,999,0,1085507,537
0,160001614489,6,510,2,8,3,1,111,0,101792176,6150
0,170001620363,7,670,4,8,3,1,125,0,71150000,6028
1,170001609086,6,390,2,8,3,3,277,1,2320000,60088
1,50001605361,6,680,2,8,3,3,277,1,114814561,113110
0,130001615275,7,360,4,8,1,1,278,0,398610,10137
0,80001615367,6,720,4,8,5,1,923,0,50548618,1016
0,220001614984,7,350,2,8,1,1,297,0,26620023,2761
0,90001653623,7,550,2,8,3,3,296,0,68329156,2147
0,140001601509,7,440,2,4,3,1,278,0,21000,3783
0,190001620493,7,370,4,8,1,2,263,0,8045725,8159
0,130001613336,7,470,2,8,3,1,278,0,33177003,6075
0,250001611355,6,260,2,6,1,1,999,0,680000,22926
0,160001716103,7,520,4,2,1,3,257,0,300000,134
0,130001613036,7,690,2,4,3,3,923,0,80000,260
0,130001613050,7,340,2,7,3,3,999,0,575000,722
0,190001603213,7,440,4,8,9,1,131,0,98577083,4664
0,50001609441,7,680,2,8,1,1,101,0,7270000,1230
0,100001599080,6,380,4,8,9,3,113,0,2400000,4333
0,230001604269,7,250,2,7,1,5,999,0,280000,147
0,190001609681,6,740,2,8,3,2,131,0,39794381,898
0,190001620465,7,610,4,8,1,2,999,0,42000,2285
0,100001713835,6,470,2,6,1,3,402,0,130000,327
0,250001612104,6,490,2,8,3,1,257,0,2700000,1245
0,50001606053,6,630,2,8,5,1,142,0,4480000,1105
0,40001633330,7,540,2,7,3,3,257,0,15300000,4001
0,140001601475,6,550,2,8,3,1,257,0,132250000,868
0,190001638505,7,580,4,8,1,2,111,0,150000,888
0,270001697214,7,550,2,8,3,3,910,0,840000,681
0,210001610587,7,730,4,8,9,2,297,0,77780,4219
0,270001672960,6,400,4,6,1,2,394,0,1800000,197
1,120001645383,7,800,2,8,3,1,602,1,143650791,25691
0,210001614128,7,580,2,6,3,1,923,0,955000,355
0,250001642237,7,480,2,8,1,3,232,0,5966680000000000,420
0,250001610472,7,550,2,8,3,3,277,1,52800093,37668
0,50001609455,7,420,2,8,3,1,296,0,2350000,10516
1,60001635805,7,400,2,6,3,3,277,1,109768743,63463
0,250001604828,6,660,2,8,9,1,131,0,176277671,2295
1,250001610167,7,530,4,8,3,1,277,1,285454,131557
0,160001622164,7,420,2,8,3,3,257,0,21187088,7113
0,80001649872,7,280,2,8,1,1,257,0,710000,1804
0,250001613954,6,370,4,6,9,1,999,0,534000,84
0,60001603519,7,450,2,8,1,3,104,0,290000,1391
0,180001608988,7,490,2,8,1,3,246,0,160000,148
0,190001639139,7,650,2,6,3,3,709,0,1500000,194
0,190001638483,7,540,2,8,3,3,921,0,19568696,1012
0,190001714960,6,530,2,8,3,2,999,0,5931101265,409
0,190001609799,7,650,2,8,3,1,131,0,103201643,1595
0,270001697189,6,440,2,8,3,1,111,0,59068405,6262
0,50001647081,7,470,4,8,3,1,266,0,210000,441
0,40001600304,7,470,2,8,9,3,233,0,3800000,2629
0,240001602693,6,440,2,8,1,1,278,0,70060873,4948
1,60001608816,7,550,2,6,3,1,277,1,9884995,78419
1,200001603634,7,420,4,6,1,3,277,1,81138922,36027
0,210001601639,7,470,4,4,9,1,163,0,1500000,706
0,130001615190,6,540,2,6,1,1,537,0,300000,674
0,160001622608,6,780,2,8,3,1,115,0,2475174,207
0,130001613024,7,480,2,8,3,3,131,0,830000,1033
0,270001651894,7,560,2,8,3,1,233,0,3500000,241
0,130001615650,7,450,2,8,3,2,257,0,1470770,13660
0,210001649236,6,300,4,8,1,1,257,0,1825000,228
0,190001603400,6,480,2,8,3,1,278,0,383910723,19853
0,180001601307,7,410,2,8,1,2,129,0,1040000,267
0,160001654851,6,470,4,5,9,1,999,0,264798381,972
1,240001644756,7,620,2,8,3,1,277,1,165742407,56585
0,200001620536,6,490,4,8,1,1,257,0,27786733,1505
0,70001636088,8,620,4,8,3,1,133,0,4309550,1383
0,60001668467,6,500,2,8,3,1,131,0,570000,878
0,160001717259,7,450,2,8,3,1,257,0,5230000,892
0,190001609729,6,350,2,7,1,1,257,0,2305000,12214
0,30001721025,7,530,2,8,3,3,265,0,960000,1981
1,160001603317,6,630,2,8,3,1,277,1,875393213,107022
0,130001606748,7,360,4,8,3,1,131,0,8668598000000000,3837
0,150001612060,7,410,4,8,9,1,131,0,2950000,595
0,70001616726,8,490,4,7,1,1,257,0,1000000,446
0,240001612495,7,330,2,7,3,2,265,0,280000,425
0,130001615157,6,470,4,8,1,1,298,0,2060590,1730
0,130001613218,6,450,4,8,3,3,278,0,69252816,6383
0,130001613015,7,450,2,6,3,1,541,0,3300000,1360
1,270001620107,7,500,4,8,3,1,277,1,7184725,12674
0,230001604267,7,530,2,8,3,3,233,0,67372777,1372
0,190001609688,6,600,2,6,3,1,257,0,351282862,31140
0,50001613919,7,530,2,8,3,1,297,0,10250240,4951
0,60001608843,7,340,2,6,3,1,257,0,3000000,1327
0,250001611893,6,560,2,8,3,1,277,1,28074487,69341
0,250001612136,6,460,4,8,1,1,171,0,16439307,5722
0,40001618466,7,600,2,8,3,3,278,0,34480018,4527
0,130001606155,6,380,2,8,1,3,297,0,600000,792
0,90001621114,6,380,2,8,1,1,101,0,5456055,4522
1,190001620519,7,330,4,8,1,2,266,0,695526,65815
0,210001620208,7,810,4,8,5,1,277,1,136893501,21521
0,160001614530,6,370,2,8,3,3,131,0,3500000,6293
1,20001636064,7,410,2,5,3,1,257,0,101234085,45509
0,210001647991,7,490,2,8,3,1,131,0,65355606,19392
0,190001609759,6,260,2,8,1,3,257,0,470000,3728
0,130001619069,7,570,2,8,1,1,171,0,7500000,848
0,210001621306,7,270,2,8,1,1,278,0,618421,16733
0,150001620824,7,430,2,8,3,1,131,0,2710000,28781
0,190001601721,6,420,2,6,1,1,169,0,850000,28781
0,100001602645,7,490,2,8,3,3,233,0,1526242,385
0,130001611011,6,660,2,6,5,1,234,0,5100000,1883
0,210001648577,6,400,2,8,9,1,296,0,2750000,10346
0,60001645830,6,330,2,7,1,3,999,0,102330,1797
0,240001647266,7,520,2,5,3,1,278,0,8355000,4290
0,100001689553,7,360,2,6,3,3,999,0,430000,1030
0,250001622042,6,440,2,8,1,3,171,0,3185000,2532
0,190001596774,6,560,2,6,3,1,169,0,3062240,28353
0,250001597708,6,480,2,8,3,1,101,0,15028000,570
1,130001613373,6,590,2,8,3,1,131,1,473633249,105383
0,200001612237,6,450,2,6,1,1,298,0,500000,2577
0,140001676638,7,560,2,8,3,3,923,0,2800000,1621
0,250001611225,6,360,4,8,9,1,298,0,31395,2476
0,160001622202,7,340,2,6,1,1,221,0,150000,247
1,60001603520,7,590,2,7,3,3,277,1,6928871,79769
0,200001598469,7,470,2,6,3,3,233,0,50000,353
1,250001604948,6,490,2,8,3,1,277,1,6024180,143434
0,190001609693,6,480,4,6,9,1,257,0,5311293,2310
1,50001647027,7,520,2,6,3,3,257,1,151180683,49882
0,140001615722,6,410,2,8,3,3,131,0,900000,2843
0,100001606607,7,420,4,8,9,1,131,0,1221280,8471
0,250001619398,7,400,2,2,3,3,999,0,1925000,363
1,110001620549,7,460,2,6,3,3,233,1,5757803200000000,22415
0,50001610373,7,420,2,6,3,3,999,0,34640686,1051
0,210001696179,7,390,2,7,9,3,999,0,120000,2294
0,40001609181,7,500,2,8,3,3,111,0,355310915,5708
0,70001654745,6,260,2,8,1,1,257,0,3580000,6112
0,190001613644,7,410,2,8,1,3,257,0,1700000,490
1,90001653797,7,560,2,8,3,1,233,0,5338234,34096
0,40001618360,7,520,2,8,3,1,233,0,574014,34096
0,170001715594,7,250,4,8,1,1,248,0,7991220000000000,4761
0,190001653102,6,720,2,8,3,1,257,0,9155000,17563
0,160001723235,7,540,2,4,9,3,537,0,50000,17563
0,110001643561,6,580,2,6,1,3,602,0,1617027221,17563
0,60001668469,6,400,2,8,3,3,257,0,2800000,343
0,130001598373,6,350,2,8,1,3,395,0,1840000,477
0,20001612348,7,650,2,8,3,2,111,0,3091072,3560
0,270001612026,6,690,2,8,3,1,277,1,13615748,36186
0,240001647262,7,470,2,6,3,3,257,0,66549697,3473
0,190001613506,6,520,2,3,3,3,257,0,2940000,1108
0,140001651016,7,440,2,8,3,3,266,0,535000,16536
0,190001722071,7,420,4,6,3,1,151,0,88684901,371
0,190001649580,7,430,4,6,1,2,999,0,700000,91
0,260001691812,7,530,2,6,3,3,233,0,3300000,1076
0,250001611412,6,460,2,8,3,1,131,0,4950000,744
0,210001610636,7,580,2,8,1,1,298,0,2763,5264
0,130001613139,7,480,2,8,1,3,278,0,1555000,4023
0,150001621568,7,370,2,8,3,3,131,0,4650000,2931
0,220001713582,7,440,4,8,3,1,131,0,11999557,404
0,240001614309,6,480,4,7,9,2,394,0,450000,519
0,80001719698,7,530,2,8,9,1,142,0,69688202,8178
0,250001717142,6,570,4,8,9,1,111,0,55949310000000000,1101
0,220001596854,7,530,2,6,9,3,234,0,8500000,862
0,250001619335,7,360,2,8,9,2,131,0,50000,1553
0,160001723230,7,540,2,6,3,1,169,0,100000,758
0,60001619133,6,530,4,8,9,2,999,0,11117328,500
0,130001607269,6,630,4,7,3,1,278,0,650000,16444
1,140001615530,7,570,4,8,3,1,277,1,183865282,55725
1,90001645561,7,430,2,8,3,1,277,1,4813000,40506
1,130001671754,6,380,2,8,1,1,277,1,527802808,101892
1,100001607076,7,420,2,8,3,1,277,1,21750000,42009
0,250001611848,6,460,4,7,1,1,168,0,78600000,3385
0,230001602220,7,380,2,6,3,3,257,0,21800000,63
0,190001717272,5,670,2,8,1,1,923,0,13022631,1198
1,250001611321,6,570,2,3,3,3,277,1,2687296,71754
0,170001609260,7,490,2,8,3,3,257,0,344664968,33952
0,50001620923,7,550,2,7,3,3,394,0,1500000,33952
0,130001605799,7,480,2,7,3,2,910,0,5345000,6274
0,120001651192,7,600,2,7,3,3,257,0,2500000,172
0,110001719642,6,610,2,6,1,1,257,0,200000,1138
0,170001619714,7,430,4,8,3,1,131,0,6150000,676
0,260001712259,7,470,2,8,3,1,297,0,600000,1614
0,160001623064,7,450,4,8,9,1,132,0,903354,1401
0,160001612441,7,460,2,8,3,1,101,0,10878174,1463
0,170001620369,7,430,4,6,3,4,125,0,1303980,4203
0,90001650669,6,400,2,8,3,2,233,0,1299521,19811
0,90001650877,6,720,2,8,3,1,277,1,184019609,32057
0,220001643474,7,510,4,4,1,3,999,0,830000,110
0,160001717251,7,540,2,8,7,1,601,0,1700000,137
1,180001605756,7,390,2,8,3,1,131,1,90145813,59133
1,70001620312,8,420,4,8,3,6,277,1,13780000,26452
0,60001619122,6,280,4,8,1,1,222,0,3390000,1698
0,70001654751,6,290,2,8,1,1,257,0,365575588,20702
0,210001648948,7,450,2,8,3,1,234,0,33695014,3058
0,130001598596,7,650,4,8,9,3,923,0,2100000,724
0,270001615095,7,580,2,8,3,1,101,0,15000000,88
0,250001643742,6,580,2,8,3,5,125,0,42340825,9492
0,70001654166,6,400,2,8,3,1,296,0,610000,48
0,100001607051,6,540,2,8,1,2,296,0,4400000,1376
0,200001604176,7,620,2,8,1,3,257,0,1876897399,28337
0,250001721382,7,440,4,6,9,2,999,0,505000,20
0,190001601723,6,640,2,2,3,2,999,0,1200000,208
0,230001610932,7,650,2,8,3,3,266,0,450000,64
0,80001645499,7,530,4,6,3,1,999,0,2040000,309
0,140001600281,7,600,2,6,3,3,234,0,17000000,534
0,210001650017,6,510,2,8,1,1,296,0,65110018,605
0,130001634270,7,410,4,6,1,3,999,0,700000,33
0,100001618104,6,460,2,7,3,2,257,0,41605819,1355
0,170001634986,6,240,4,6,1,3,257,0,50000,101
0,240001644888,6,690,4,8,3,1,277,1,289485035,38428
0,70001723613,8,470,4,8,3,1,142,0,1037040,1233
0,80001609631,7,430,4,7,3,2,233,0,7794191,1362
0,130001604313,6,610,2,6,3,1,999,0,160000,1326
0,160001622307,6,720,2,8,3,1,124,0,305000,354
0,190001613887,7,460,2,8,3,1,101,0,5195100,437
0,40001633340,7,480,4,6,3,1,999,0,250000,197
0,160001716372,6,400,2,6,9,1,402,0,1500000,2705
1,210001596133,6,360,2,8,1,1,278,0,15782556,140634
0,190001639048,7,480,2,8,3,3,233,0,200000,451
0,160001614867,7,450,4,8,9,1,265,0,960000,116
0,220001596867,6,360,2,8,3,1,277,1,3000000,12265
0,160001614827,7,640,4,8,3,1,999,0,87334082,23699
0,90001694944,6,430,4,8,3,1,233,0,5168716,261
0,220001713913,6,360,2,8,3,2,131,0,6371727,69
0,190001644964,6,310,2,8,3,1,131,0,21879481,23806
0,210001602917,7,580,2,8,3,1,131,0,213834348,4306
0,220001635630,6,340,4,8,1,3,233,0,3650000,61
0,190001615354,7,340,2,8,1,1,278,0,493810,2673
0,70001650223,8,540,2,8,3,1,125,0,31715000000000000,795
0,130001607360,7,730,2,8,3,1,111,0,13897658,20609
0,240001647229,7,310,2,8,3,1,142,0,330000,866
0,240001647350,7,490,2,8,3,1,125,0,2060000,694
0,90001644191,7,570,2,7,1,3,169,0,2199240,526
1,170001618611,6,500,2,6,3,1,277,1,134370098,124850
0,250001612246,7,530,2,8,3,1,112,0,2086000,5481
0,80001646713,7,420,4,2,1,1,581,0,400000,60
0,260001737728,7,280,2,7,1,2,711,0,372000,208
0,180001602510,6,620,4,8,3,3,131,0,113204976,5649
0,270001697215,7,410,2,8,3,3,131,0,200000,246
0,210001596998,6,580,2,8,9,1,131,0,69795952,15280
0,120001645934,6,490,4,8,3,3,131,0,38424345,4299
0,190001600468,6,560,2,8,1,1,131,0,25345182,9785
0,250001613938,6,500,2,8,3,1,237,0,1500000,53
0,60001603524,7,350,4,8,9,1,131,0,1855750,1165
0,90001653971,7,230,2,7,1,1,257,0,4300000,122
0,220001713751,7,610,2,6,3,1,295,0,4100000,233
0,240001614272,7,510,2,8,3,3,999,0,42120717,1776
0,220001614417,7,370,2,6,3,3,278,0,330000,4241
0,90001645011,6,390,4,8,3,1,278,0,15750000,5205
0,140001611677,7,750,2,8,3,1,101,0,117251068,3115
0,250001715858,6,370,2,8,3,3,257,0,1,251
0,160001716088,7,350,2,6,3,1,411,0,3100000,131
0,250001610274,6,600,2,8,3,2,111,0,1941000,1222
1,160001603723,6,570,2,8,3,1,101,0,139402747,64868
0,50001600588,6,410,2,6,9,3,999,0,40000,211
0,50001600757,6,390,2,8,3,3,125,0,3150000,44632
0,250001699852,7,370,2,6,3,1,257,0,1160000,5814
0,130001606182,6,530,4,8,9,2,131,0,200000,256
0,180001713662,7,330,4,4,1,2,999,0,600000,43
1,110001612762,6,370,4,8,3,1,171,0,10479037,70294
0,130001612807,6,510,2,6,3,3,999,0,2160000,230
0,190001620524,7,560,4,7,9,2,999,0,160000,324
0,270001697332,7,600,2,8,3,3,232,0,8600000,3127
0,130001645065,7,310,2,8,3,1,278,0,1960000,19971
0,200001598493,7,550,2,8,3,1,999,0,1350000,1271
0,160001622228,7,360,4,8,1,3,215,0,150000,18
0,130001612831,7,420,2,6,5,3,303,0,1250000,292
0,210001647871,6,640,2,8,3,1,923,0,6811495900000000,68245
0,120001614734,7,270,4,8,3,1,131,0,311300,10782
0,220001614405,7,390,2,5,1,3,303,0,680000,210
0,250001620610,7,550,2,8,9,3,124,0,94237884,4482
0,150001620835,7,540,4,6,9,1,999,0,1100000,286
0,90001653169,7,580,4,6,3,3,171,0,3800000,160
0,160001723057,7,660,2,8,3,3,257,0,475992888,3505
0,30001607448,7,430,2,8,3,3,297,0,5260000,357
0,240001620988,6,430,2,8,3,1,257,0,700000,3801
0,220001600374,7,240,2,8,1,1,125,0,1283520,2093
0,260001670205,6,380,4,8,9,3,131,0,111932,1606
0,250001643249,7,430,2,8,1,1,131,0,109981161,547
0,250001606070,6,360,2,6,1,1,257,0,9485000,280
0,210001598503,7,410,2,7,1,5,125,0,550000,1291
1,50001609449,7,430,2,8,3,3,172,0,145270971,67847
0,160001654913,6,510,4,4,3,1,257,0,2212750,99
0,250001643830,7,580,2,6,9,1,190,0,220920,2254
0,160001654835,6,400,4,8,3,1,264,0,18045408,9515
0,80001609620,7,610,2,6,3,3,298,0,3200000,839
0,240001612511,7,480,4,8,3,3,243,0,2000000,533
0,210001647856,6,550,4,8,1,1,131,0,4718,223
0,50001600626,7,390,2,8,1,2,278,0,515000,44383
1,180001601308,7,510,2,8,1,3,277,1,23010000,20920
0,50001648279,7,400,2,8,3,3,131,0,600000,1495
0,250001620731,6,470,4,8,1,2,999,0,720524,490
0,110001595930,7,460,2,8,3,1,233,0,26500000,75365
1,130001619065,7,580,2,8,3,1,921,1,53044081,75365
1,60001613535,7,690,2,8,1,1,277,1,8652129500000000,52368
0,250001695275,6,450,2,8,1,1,257,0,18500000,488
1,130001596003,6,450,2,8,3,1,277,1,162631454,84771
0,190001613867,7,300,2,7,1,3,169,0,1700000,2703
0,240001614291,7,410,2,8,3,1,593,0,2950000,2703
0,80001645484,7,470,2,8,3,2,403,0,27357553,5224
1,190001609523,7,700,2,6,3,1,277,1,8805000,43627
0,190001609575,7,620,2,8,1,1,921,0,7360465,1238
0,250001621781,7,520,2,8,3,1,131,0,1270628,8335
0,190001613857,7,440,2,8,9,1,296,0,3965000,249
0,170001609884,7,400,2,6,3,3,166,0,2000000,6830
0,50001610362,7,530,2,6,3,3,254,0,200000,284
1,150001603122,7,420,2,8,9,1,131,0,159876203,26733
0,250001620656,7,400,2,7,3,2,221,0,75000,963
0,220001609393,7,300,4,6,3,1,257,0,235000,336
0,160001622620,6,500,4,7,3,1,298,0,3277218,558
0,90001644189,7,450,2,8,3,3,131,0,3365290,6151
0,250001643617,7,510,2,6,3,1,169,0,1300000,5319
0,90001652989,7,440,4,8,1,1,131,0,7000000,230
0,170001718022,6,500,2,6,3,2,999,0,317150,709
0,60001619185,7,530,4,8,1,3,999,0,30000,266
0,250001611240,6,490,2,8,3,1,999,0,26225400700000000,80085
0,240001610105,5,620,2,8,3,1,278,0,131809867,116189
0,210001647988,7,380,2,8,3,1,297,0,105687496,3531
0,140001604451,6,390,4,8,9,1,118,0,32338104,706
0,140001677148,7,430,2,6,3,1,601,0,1000000,2475
0,250001612309,7,400,2,8,9,1,104,0,12167764,3081
